epoch,train_loss,train_sup,train_phys,val_loss,val_sup,val_phys
1,0.2682526225976123,0.13787967591207356,1.3037294427398867,0.19691513409603856,0.047604558465188136,1.4931057390427878
2,0.19166730468993282,0.047892378570805805,1.4377492364884095,0.1745982855156867,0.027483426159231026,1.471148570081193
3,0.1749971668628711,0.030256120832754276,1.447410434603667,0.16121066854653243,0.025829206980642175,1.353814581613579
4,0.16758198040773858,0.02296548133872977,1.4461649632309683,0.15770440140437936,0.01462719774830105,1.4307720074932018
5,0.16366711229836792,0.01862517978530098,1.4504192989782152,0.15634551746938044,0.020839100283247133,1.355064147707825
6,0.16340288710258075,0.01722985417559049,1.4617303060224287,0.15230873273964413,0.01569501762585101,1.366137128776895
7,0.1621250656009364,0.015719616215755124,1.4640544664335946,0.15472764916673393,0.009462436537215107,1.4526520918407861
8,0.1593365450202525,0.013560239865403957,1.4577630221057083,0.15782804216096502,0.013118631754371666,1.4470940788021807
9,0.15991272512280305,0.0136243251844264,1.4628839706676153,0.1562756897580481,0.010231135683524573,1.4604455163765577
10,0.15941768710797036,0.011117260511326964,1.4830042431352621,0.15497049191843965,0.010813507962655443,1.4415698172208558
11,0.15876198315520307,0.01198434282364363,1.467776379148926,0.16337558288060264,0.010248191187626677,1.5312738906659051
